params,final_capital,total_return,total_return_pct,num_trades,win_rate,max_drawdown,improvement_vs_baseline,status
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",6280.745099999973,-43719.25490000003,-87.43850980000005,254,5.118110236220472,93.50380820000004,-103743.53490000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",11231.585899999967,-38768.41410000003,-77.53682820000006,219,5.93607305936073,88.14954920000007,-98792.69410000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",15583.05119999998,-34416.94880000002,-68.83389760000004,196,6.63265306122449,83.91692780000002,-94441.22880000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",5308.9542999999785,-44691.045700000024,-89.38209140000005,256,5.078125,94.50194660000004,-104715.32570000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",10541.748899999964,-39458.25110000004,-78.91650220000007,222,5.8558558558558556,88.96780680000006,-99482.53110000004,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",14930.129799999995,-35069.870200000005,-70.13974040000001,196,6.63265306122449,84.03227780000005,-95094.1502,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",12409.544499999978,-37590.455500000025,-75.18091100000005,218,5.963302752293578,88.18697780000005,-97614.73550000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",6315.880999999973,-43684.11900000003,-87.36823800000005,249,5.220883534136546,93.52591080000005,-103708.39900000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 20, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",18150.2921,-31849.7079,-63.699415800000004,187,6.951871657754011,82.60261420000002,-91873.98790000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",6215.202099999982,-43784.79790000002,-87.56959580000004,253,4.743083003952568,93.31086940000003,-103809.07790000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",8505.926999999981,-41494.07300000002,-82.98814600000004,211,5.687203791469194,90.18473180000005,-101518.35300000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",16269.487399999982,-33730.51260000002,-67.46102520000004,200,6.0,83.32291100000003,-93754.79260000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",4738.458799999988,-45261.541200000014,-90.52308240000004,259,4.633204633204633,94.89900120000001,-105285.8212,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",7552.701299999977,-42447.29870000002,-84.89459740000004,215,5.5813953488372094,91.44198620000006,-102471.57870000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",16371.57669999998,-33628.423300000024,-67.25684660000006,197,6.091370558375635,83.38227600000006,-93652.70330000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",5820.435899999986,-44179.56410000002,-88.35912820000004,252,4.761904761904762,93.77775620000003,-104203.84410000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",8140.05249999998,-41859.947500000024,-83.71989500000005,211,5.687203791469194,90.62404360000006,-101884.22750000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 25, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",19433.25769999996,-30566.74230000004,-61.13348460000009,189,6.349206349206349,82.17513660000007,-90591.02230000004,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.8}",13257.018399999979,-36742.98160000002,-73.48596320000004,210,5.714285714285714,88.47667820000004,-96767.26160000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 1.5}",5732.805199999972,-44267.19480000003,-88.53438960000005,249,4.819277108433735,93.74298780000004,-104291.47480000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 0.9, 'atr_stop_multiplier': 2.0}",16654.817999999974,-33345.18200000003,-66.69036400000006,191,6.282722513089005,83.12805400000002,-93369.46200000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.5}",4363.819799999976,-45636.180200000024,-91.27236040000005,252,4.761904761904762,95.22292860000005,-105660.46020000003,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 1.8}",11184.465199999984,-38815.534800000016,-77.63106960000003,216,5.555555555555555,89.19912040000004,-98839.81480000002,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.0, 'atr_stop_multiplier': 2.0}",16467.989699999995,-33532.01030000001,-67.06402060000002,190,6.315789473684211,83.09561560000004,-93556.29030000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.5}",5706.219999999983,-44293.78000000001,-88.58756000000002,243,4.938271604938271,93.80640800000005,-104318.06000000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 1.8}",11224.500899999985,-38775.499100000015,-77.55099820000004,215,5.5813953488372094,89.33979160000004,-98799.77910000001,success
"{'supertrend_period': 12, 'supertrend_multiplier': 3.0, 'risk_per_trade': 0.015, 'adx_threshold': 30, 'volume_ratio_threshold': 1.1, 'atr_stop_multiplier': 2.0}",18594.02489999999,-31405.97510000001,-62.81195020000002,184,6.521739130434782,83.29447860000002,-91430.25510000001,success
